anio_insc;prov_insc;cau_div;dur_mat;edad_hom;p_etnica_hom;niv_insth;area_resh;edad_muj;p_etnica_muj;niv_instm;area_resm
1;Santo Domingo de los Tsáchilas; DESCONOCIDO;34;58;6;2;1;2;6;3;11
1;Pichincha;MUTUO ACUERDO;15;43;6;1;0;1;6;10;11
1;Pichincha;MUTUO ACUERDO;10;40;6;2;1;2;8;1;11
1;Pichincha;MUTUO ACUERDO;30;53;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;40;64;6;1;1;1;6;3;11
1;Pichincha;ABANDONO;13;35;6;2;1;2;6;4;11
1;Pichincha;MUTUO ACUERDO;6;24;6;2;1;2;6;1;11
1;Pichincha;MUTUO ACUERDO;14;40;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;7;47;6;3;1;3;6;1;11
1;Pichincha;MUTUO ACUERDO;9;47;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;0;31;6;10;1;10;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;4;23;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;ABANDONO;39;64;6;2;1;2;6;2;10
1;Santo Domingo de los Tsáchilas;ADULTERIO;18;39;6;4;1;4;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;5;25;6;2;1;2;6;1;11
1;Santo Domingo de los Tsáchilas;ABANDONO;2;32;6;1;1;1;6;2;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;3;36;6;1;1;1;6;10;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;20;49;6;3;1;3;6;1;10
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;9;32;6;10;1;10;6;10;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;4;24;6;1;1;1;6;2;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;4;38;6;2;1;2;6;2;11
1;Santo Domingo de los Tsáchilas;ABANDONO;17;43;6;1;1;1;6;10;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;9;29;6;1;1;1;6;2;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;9;34;4;4;1;4;6;4;11
1;Los Ríos;MUTUO ACUERDO;2;32;6;10;1;10;6;10;11
1;Los Ríos;MUTUO ACUERDO;40;68;6;1;1;1;6;1;11
1;Los Ríos;MUTUO ACUERDO;33;53;6;10;1;10;9;10;11
1;Los Ríos;MUTUO ACUERDO;13;43;6;4;1;4;6;10;11
1;Los Ríos;MUTUO ACUERDO;6;35;6;10;1;10;6;10;11
1;Los Ríos;MUTUO ACUERDO;10;37;6;1;1;1;6;1;11
1;Los Ríos;ABANDONO;20;41;6;0;1;0;6;2;11
1;Los Ríos;ABANDONO;3;34;6;1;1;1;9;10;11
1;Los Ríos;ABANDONO;25;43;6;1;1;1;6;1;11
1;Santa Elena;ABANDONO;22;41;9;2;0;2;9;4;11
1;Santa Elena;MUTUO ACUERDO;18;44;9;1;1;1;9;10;10
1;Santa Elena;ABANDONO;28;56;6;10;1;10;6;1;11
1;Santa Elena;MUTUO ACUERDO;9;32;6;1;1;1;6;1;11
1;Santa Elena;ABANDONO;17;52;6;2;1;2;6;1;11
1;Santa Elena;ABANDONO;47;63;6;3;1;3;6;3;11
1;Santa Elena;MUTUO ACUERDO;25;50;6;1;1;1;6;1;11
1;Santa Elena;MUTUO ACUERDO;20;48;6;1;1;1;6;1;11
1;Sucumbíos;MUTUO ACUERDO;4;25;6;1;1;1;6;1;11
1;Esmeraldas;MUTUO ACUERDO;14;48;6;3;1;3;6;4;11
1;Imbabura;MUTUO ACUERDO;16;39;Afroecuatoriano/Afrodescendiente;2;0;2;1;2;10
1;Esmeraldas;MUTUO ACUERDO;1;32;6;4;1;4;6;1;11
1;Imbabura;FALTA DE ARMONIA;22;45;Afroecuatoriano/Afrodescendiente;4;1;4;1;4;11
1;El Oro;AMENAZA CONTRA LA VIDA;10;38;6;3;1;3;6;4;11
1;El Oro;MUTUO ACUERDO;45;64;6;11;1;11;6;0;11
1;El Oro;MUTUO ACUERDO;8;43;6;3;1;3;6;3;11
1;El Oro;ABANDONO;31;67;6;3;1;3;6;4;11
1;Bolívar;MUTUO ACUERDO;13;57;6;10;1;10;7;10;11
1;Guayas;MUTUO ACUERDO;7;26;6;2;1;2;6;1;11
1;Guayas; DESCONOCIDO;31;56;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;6;35;6;10;1;10;6;1;11
1;Guayas;MUTUO ACUERDO;13;33;6;1;1;1;6;10;11
1;Guayas;ABANDONO;12;35;6;1;1;1;6;1;11
1;Guayas;ABANDONO;14;44;5;4;1;4;5;3;11
1;Guayas;MUTUO ACUERDO;3;31;6;3;1;3;6;4;11
1;Guayas;MUTUO ACUERDO;0;44;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;19;61;5;4;1;4;5;3;11
1;El Oro;MUTUO ACUERDO;5;32;6;2;1;2;6;10;11
1;El Oro;ABANDONO;12;45;6;3;1;3;6;1;11
1;El Oro;MUTUO ACUERDO;16;39;6;3;1;3;6;10;11
1;El Oro;MUTUO ACUERDO;10;35;6;3;1;3;6;4;11
1;El Oro;ABANDONO;15;39;6;3;1;3;6;4;11
1;Napo;ABANDONO;35;60;Afroecuatoriano/Afrodescendiente;1;1;1;1;1;11
1;Napo;MUTUO ACUERDO;27;47;Afroecuatoriano/Afrodescendiente;1;1;1;1;1;11
1;Chimborazo;MUTUO ACUERDO;8;35;6;10;1;10;7;10;11
1;Chimborazo;MUTUO ACUERDO;34;72;6;2;1;2;6;2;11
1;Chimborazo;MUTUO ACUERDO;8;42;6;1;1;1;6;1;11
1;Tungurahua;MUTUO ACUERDO;14;33;6;3;1;3;6;3;11
1;Tungurahua;ADULTERIO;31;54;6;3;1;3;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;7;55;6;4;1;4;6;3;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;5;29;6;1;1;1;3;1;11
1;Guayas;MUTUO ACUERDO;7;29;6;1;1;1;6;10;11
1;Los Ríos;MUTUO ACUERDO;8;30;6;10;0;10;6;10;10
1;Sucumbíos;MUTUO ACUERDO;17;46;6;3;1;3;6;3;11
1;Carchi;ABANDONO;7;29;6;1;1;1;6;4;11
1;Loja;MUTUO ACUERDO;10;45;6;2;1;2;6;2;11
1;Loja;ABANDONO;10;36;6;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;5;24;6;1;1;1;5;10;11
1;Manabí;MUTUO ACUERDO;26;57;6;1;1;1;6;10;11
1;Manabí;MUTUO ACUERDO;4;27;6;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;10;31;6;4;1;4;6;1;11
1;Manabí;MUTUO ACUERDO;11;51;6;3;1;3;6;10;11
1;Azuay;ABANDONO;14;38;6;10;1;10;6;10;11
1;Cañar;ABANDONO;30;48;6;1;0;1;6;1;10
1;Azuay;MUTUO ACUERDO;26;47;6;4;0;4;6;4;10
1;Cañar;ABANDONO;9;28;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;14;38;6;3;1;3;5;3;11
1;Pichincha;ABANDONO;8;31;6;3;1;3;6;1;11
1;Pichincha;MUTUO ACUERDO;5;29;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;7;36;6;1;1;1;6;10;11
1;Loja;MUTUO ACUERDO;12;38;6;3;1;3;6;5;11
1;Azuay;MUTUO ACUERDO;17;36;6;4;1;4;6;4;11
1;Azuay;ABANDONO;19;38;6;4;1;4;6;3;10
1;Azuay;MUTUO ACUERDO;11;37;6;3;0;3;6;3;11
1;Azuay;MUTUO ACUERDO;23;42;6;3;1;3;6;3;11
1;Morona Santiago;FALTA DE ARMONIA;28;56;6;4;1;4;6;4;11
1;Morona Santiago;MUTUO ACUERDO;26;44;Afroecuatoriano/Afrodescendiente;3;1;3;1;3;11
1;Morona Santiago;MUTUO ACUERDO;5;29;6;1;1;1;6;1;11
1;Morona Santiago;MUTUO ACUERDO;41;67;6;4;1;4;5;4;11
1;Morona Santiago;ABANDONO;15;36;6;4;1;4;1;4;11
1;Morona Santiago;ABANDONO;20;45;6;3;1;3;1;3;11
1;Azuay;MUTUO ACUERDO;10;39;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;5;25;6;10;1;10;6;10;11
1;Azuay;ABANDONO;8;53;6;3;1;3;6;3;10
1;Azuay;MUTUO ACUERDO;14;37;6;10;1;10;6;3;10
1;Azuay;MUTUO ACUERDO;37;60;6;4;1;4;6;4;10
1;Azuay;MUTUO ACUERDO;17;37;6;4;1;4;6;3;11
1;Azuay;FALTA DE ARMONIA;17;44;6;3;1;3;6;3;10
1;Azuay;ABANDONO;28;51;6;4;1;4;6;3;10
1;Azuay;ABANDONO;27;51;6;4;0;4;6;4;11
1;Azuay;MUTUO ACUERDO;5;36;6;4;1;4;6;4;11
1;Azuay;ABANDONO;29;55;6;10;0;10;6;10;10
1;Cañar;MUTUO ACUERDO;12;31;6;3;1;3;6;3;10
1;Cañar;MUTUO ACUERDO;16;37;6;3;0;3;6;3;10
1;Cañar;AMENAZA CONTRA LA VIDA;19;64;6;4;1;4;6;4;11
1;Cañar;ABANDONO;21;54;6;3;1;3;6;8;11
1;Cañar;MUTUO ACUERDO;17;39;6;4;1;4;6;4;11
1;Cañar;MUTUO ACUERDO;18;37;6;4;1;4;6;4;11
1;Cañar;MUTUO ACUERDO;6;26;6;1;1;1;6;1;10
1;Cañar;MUTUO ACUERDO;20;38;9;4;0;4;6;4;10
1;Cañar;ABANDONO;5;23;6;2;1;2;6;1;10
1;Cañar;ABANDONO;19;45;6;3;1;3;6;3;11
1;Cañar;ABANDONO;8;34;6;4;0;4;6;3;11
1;Morona Santiago;ABANDONO;32;58;6;3;1;3;6;4;11
1;Azuay;MUTUO ACUERDO;11;39;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;0;36;6;3;1;3;6;10;11
1;Azuay;MUTUO ACUERDO;9;35;6;3;1;3;6;3;11
1;Azuay;ABANDONO;15;53;6;10;1;10;7;2;11
1;Azuay;MUTUO ACUERDO;19;43;6;3;0;3;6;4;10
1;Azuay;MUTUO ACUERDO;7;29;6;1;1;1;6;1;11
1;Azuay;ABANDONO;14;40;6;3;1;3;6;4;11
1;Azuay;ABANDONO;21;49;6;4;1;4;6;4;11
1;Azuay;FALTA DE ARMONIA;0;72;6;3;1;3;6;10;11
1;Azuay;ABANDONO;1;28;6;10;1;10;6;1;11
1;Azuay;FALTA DE ARMONIA;19;38;6;4;1;4;6;4;10
1;Azuay;MUTUO ACUERDO;22;46;6;3;1;3;6;1;11
1;Azuay;MUTUO ACUERDO;11;47;6;4;1;4;6;1;11
1;Azuay;MUTUO ACUERDO;7;31;6;3;1;3;6;1;11
1;Azuay;ABANDONO;15;36;6;10;1;10;6;10;11
1;Azuay;FALTA DE ARMONIA;11;61;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;21;41;6;3;0;3;6;4;11
1;Azuay;MUTUO ACUERDO;2;32;6;3;0;3;6;4;11
1;Azuay;MUTUO ACUERDO;4;33;6;4;1;4;6;4;11
1;Morona Santiago;ABANDONO;22;63;6;4;1;4;6;4;11
1;Morona Santiago;MUTUO ACUERDO;27;47;6;10;1;10;6;10;11
1;Morona Santiago;ABANDONO;15;38;6;4;1;4;6;4;11
1;Morona Santiago;MUTUO ACUERDO;13;37;6;4;1;4;6;2;11
1;Cañar;MUTUO ACUERDO;7;32;6;3;1;3;6;3;11
1;Cañar;MUTUO ACUERDO;22;48;6;3;1;3;6;3;11
1;Cañar;ABANDONO;23;42;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;7;30;6;3;1;3;6;3;11
1;Azuay;ABANDONO;13;33;6;4;1;4;6;4;11
1;Azuay;MUTUO ACUERDO;3;25;6;1;1;1;6;1;11
1;Azuay;MUTUO ACUERDO;10;29;6;1;0;1;6;3;10
1;Azuay;FALTA DE ARMONIA;11;32;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;27;50;6;4;0;4;6;3;11
1;El Oro;MUTUO ACUERDO;17;46;6;10;1;10;6;10;11
1;El Oro;MUTUO ACUERDO;19;50;6;1;1;1;6;4;11
1;Zamora Chinchipe;MUTUO ACUERDO;19;42;6;4;1;4;6;3;11
1;Loja;ADULTERIO;0;27;6;10;1;10;6;1;11
1;El Oro;MUTUO ACUERDO;15;41;6;10;1;10;6;10;11
1;El Oro;ABANDONO;4;29;6;2;1;2;6;1;11
1;El Oro;MUTUO ACUERDO;20;44;6;1;1;1;6;1;11
1;El Oro;ABANDONO;31;48;6;1;1;1;6;1;11
1;El Oro;MUTUO ACUERDO;11;60;6;1;1;1;6;1;11
1;Loja;MUTUO ACUERDO;15;48;6;3;1;3;6;10;11
1;El Oro;MUTUO ACUERDO;18;44;6;2;0;2;6;2;10
1;El Oro;MUTUO ACUERDO;37;67;6;1;0;1;6;3;11
1;El Oro;MUTUO ACUERDO;6;38;6;1;1;1;6;1;11
1;El Oro;ABANDONO;27;53;6;1;1;1;6;2;10
1;El Oro;MUTUO ACUERDO;7;44;6;3;1;3;6;10;11
1;El Oro;MUTUO ACUERDO;17;39;6;10;1;10;6;10;11
1;El Oro;MUTUO ACUERDO;10;41;6;4;1;4;6;3;11
1;El Oro;MUTUO ACUERDO;15;57;6;2;1;2;5;2;11
1;El Oro;MUTUO ACUERDO;12;43;6;3;1;3;6;10;11
1;El Oro;MUTUO ACUERDO;38;63;6;10;1;10;6;3;11
1;El Oro;MUTUO ACUERDO;18;44;6;3;1;3;6;1;11
1;El Oro;ABANDONO;9;40;6;2;1;2;6;1;11
1;Loja;MUTUO ACUERDO;5;59;6;10;1;10;6;3;11
1;Loja;MUTUO ACUERDO;9;28;6;1;1;1;6;1;11
1;El Oro;MUTUO ACUERDO;6;30;6;2;1;2;6;1;11
1;El Oro;ABANDONO;1;45;6;1;1;1;6;1;11
1;El Oro;ABANDONO;8;57;6;4;1;4;6;4;11
1;El Oro;MUTUO ACUERDO;11;39;6;10;1;10;6;10;11
1;El Oro;MUTUO ACUERDO;8;32;6;1;1;1;6;10;11
1;El Oro;ABANDONO;4;31;6;1;1;1;6;10;11
1;Loja;MUTUO ACUERDO;13;30;6;3;1;3;6;10;11
1;Loja;MUTUO ACUERDO;21;45;6;4;0;4;6;4;10
1;Guayas;MUTUO ACUERDO;15;55;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;28;57;6;1;1;1;6;1;11
1;Guayas;ABANDONO;5;56;6;3;1;3;9;8;11
1;Guayas;MUTUO ACUERDO;10;35;6;3;1;3;6;3;11
1;Guayas;ABANDONO;11;41;6;3;1;3;6;1;11
1;Guayas;MUTUO ACUERDO;13;39;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;5;44;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;14;36;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;11;30;6;4;1;4;5;1;11
1;Guayas;MUTUO ACUERDO;10;41;6;4;1;4;6;4;11
1;Guayas;ABANDONO;28;64;6;3;1;3;6;4;11
1;Guayas;MUTUO ACUERDO;5;34;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;8;36;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;18;56;6;4;1;4;4;11;11
1;Guayas;ABANDONO;11;34;5;4;1;4;6;3;11
1;Guayas;ABANDONO;30;57;6;4;1;4;4;11;11
1;Guayas;MUTUO ACUERDO;0;67;6;10;1;10;6;4;11
1;Guayas;MUTUO ACUERDO;22;43;6;3;1;3;6;4;11
1;Guayas;MUTUO ACUERDO;5;25;6;2;1;2;6;1;11
1;Guayas;MUTUO ACUERDO;23;55;6;3;1;3;6;4;11
1;Guayas;MUTUO ACUERDO;28;54;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;2;27;7;10;1;10;6;1;11
1;Guayas;ABANDONO;10;38;6;3;1;3;6;3;11
1;Guayas;ABANDONO;23;43;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;28;54;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;10;36;6;3;1;3;6;1;11
1;Guayas;MUTUO ACUERDO;23;59;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;14;36;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;23;45;7;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;27;55;6;1;1;1;6;3;11
1;El Oro;MUTUO ACUERDO;15;37;6;4;1;4;6;4;11
1;Pichincha;ABANDONO;9;38;6;3;1;3;6;3;11
1;Cañar;ABANDONO;1;20;6;1;1;1;6;1;11
1;Cañar;ABANDONO;23;45;6;3;1;3;6;3;11
1;Cañar;MUTUO ACUERDO;17;39;6;4;1;4;6;4;10
1;Cañar;ABANDONO;9;38;6;4;1;4;6;3;11
1;Azuay;MUTUO ACUERDO;13;40;6;0;0;0;6;4;10
1;Azuay;MUTUO ACUERDO;21;43;6;1;1;1;6;1;11
1;Azuay;MUTUO ACUERDO;5;28;6;2;1;2;6;4;10
1;Azuay;MUTUO ACUERDO;27;54;6;4;1;4;6;4;11
1;Azuay;MUTUO ACUERDO;9;53;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;13;35;6;3;1;3;6;3;11
1;Azuay;MUTUO ACUERDO;39;78;7;0;1;0;6;0;11
1;Azuay;MUTUO ACUERDO;9;32;6;3;1;3;6;1;11
1;Pichincha;ABANDONO;1;39;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;4;26;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;1;42;6;10;1;10;6;10;11
1;Pichincha; DESCONOCIDO;16;44;6;1;0;1;6;1;11
1;Pichincha;MUTUO ACUERDO;4;32;6;1;0;1;6;1;10
1;Pichincha;ABANDONO;8;46;6;1;1;1;8;1;11
1;Pichincha;ABANDONO;19;42;6;10;1;10;6;3;11
1;Pichincha;ABANDONO;7;25;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;2;31;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;24;47;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;10;39;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;25;48;6;2;1;2;6;1;11
1;Pichincha;MUTUO ACUERDO;22;63;6;2;1;2;6;4;11
1;Pichincha;ABANDONO;8;63;6;1;1;1;6;3;11
1;Pichincha;MUTUO ACUERDO;6;39;6;1;1;1;6;1;11
1;Pichincha;ABANDONO;9;32;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;13;42;6;1;1;1;6;3;11
1;Pichincha;MUTUO ACUERDO;4;32;6;2;1;2;6;10;11
1;Pichincha;MUTUO ACUERDO;4;31;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;7;28;6;1;1;1;6;1;11
1;Pichincha;ABANDONO;33;70;6;2;1;2;6;2;11
1;Pichincha;ABANDONO;32;57;6;10;1;10;6;3;11
1;Pichincha;MUTUO ACUERDO;11;33;6;1;1;1;6;3;11
1;Pichincha;MUTUO ACUERDO;2;27;6;1;0;1;6;2;10
1;Pichincha;ABANDONO;10;35;6;10;1;10;6;1;11
1;Pichincha;ABANDONO;18;38;6;2;1;2;6;2;11
1;Pichincha;MUTUO ACUERDO;4;35;6;1;1;1;6;1;11
1;Pichincha;ABANDONO;7;39;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;3;30;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;15;39;6;1;1;1;6;10;11
1;Pichincha;ABANDONO;18;38;6;3;1;3;6;1;11
1;Pichincha;MUTUO ACUERDO;10;44;6;1;1;1;6;1;11
1;Cañar;MUTUO ACUERDO;21;48;6;10;0;10;6;3;10
1;Cañar;MUTUO ACUERDO;6;25;6;1;1;1;6;1;11
1;Zamora Chinchipe;ABANDONO;16;41;6;4;1;4;5;3;11
1;Azuay;ABANDONO;17;37;6;4;0;4;6;3;11
1;Azuay;MUTUO ACUERDO;52;74;6;4;1;4;6;7;11
1;Cañar;MUTUO ACUERDO;25;51;6;10;1;10;6;3;11
1;Cañar;MUTUO ACUERDO;36;57;6;4;0;4;6;4;10
1;Azuay;MUTUO ACUERDO;10;41;6;4;1;4;6;3;10
1;Cañar;MUTUO ACUERDO;19;49;6;3;1;3;6;4;11
1;Azuay;MUTUO ACUERDO;35;57;6;4;1;4;6;4;11
1;Azuay;MUTUO ACUERDO;26;51;6;4;0;4;6;4;11
1;Pichincha;MUTUO ACUERDO;34;58;6;10;1;10;6;3;11
1;Pichincha;MUTUO ACUERDO;1;46;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;12;37;6;3;1;3;6;1;11
1;Pichincha;MUTUO ACUERDO;17;38;6;1;1;1;6;1;11
1;Pichincha;ABANDONO;14;37;6;3;1;3;6;4;11
1;Azuay;ABANDONO;17;39;6;3;1;3;6;10;11
1;Pichincha;FALTA DE ARMONIA;4;30;6;10;1;10;9;0;11
1;Morona Santiago;ABANDONO;9;42;6;10;1;10;6;3;11
1;Azuay;MUTUO ACUERDO;32;53;6;10;1;10;6;10;11
1;Azuay;AMENAZA CONTRA LA VIDA;2;38;6;1;0;1;6;10;11
1;Azuay;MUTUO ACUERDO;21;44;6;10;1;10;6;10;11
1;Azuay;ABANDONO;6;25;6;1;1;1;6;1;11
1;Azuay;MUTUO ACUERDO;11;29;6;2;1;2;6;2;11
1;Chimborazo;ABANDONO;8;33;6;3;1;3;6;3;11
1;Chimborazo;ABANDONO;7;32;6;3;1;3;6;3;10
1;Chimborazo;MUTUO ACUERDO;18;43;6;3;1;3;6;3;11
1;Chimborazo;ABANDONO;38;60;Afroecuatoriano/Afrodescendiente;4;1;4;1;11;11
1;Chimborazo;MUTUO ACUERDO;7;33;6;3;1;3;6;3;11
1;Chimborazo;MUTUO ACUERDO;15;38;6;3;1;3;6;3;10
1;Chimborazo; DESCONOCIDO;23;40;6;4;1;4;6;4;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;7;47;6;3;1;3;6;4;11
1;Santa Elena;MUTUO ACUERDO;5;22;9;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;25;50;6;2;1;2;6;3;11
1;Pichincha;MUTUO ACUERDO;20;51;6;1;1;1;6;3;11
1;Pichincha; DESCONOCIDO;5;30;6;1;1;1;6;10;11
1;Guayas;MUTUO ACUERDO;4;50;6;1;1;1;6;1;11
1;Guayas;ABANDONO;6;26;6;1;1;1;6;3;11
1;Manabí;MUTUO ACUERDO;26;46;6;10;1;10;6;1;11
1;Manabí;MUTUO ACUERDO;5;31;6;10;1;10;6;10;11
1;Manabí;ABANDONO;20;44;6;1;1;1;6;10;11
1;Azuay;ABANDONO;7;51;6;8;1;8;6;4;11
1;Guayas;MUTUO ACUERDO;9;30;6;3;1;3;6;1;11
1;Guayas;ABANDONO;7;36;6;10;1;10;6;3;11
1;Guayas;MUTUO ACUERDO;6;30;6;1;1;1;6;10;11
1;Guayas;MUTUO ACUERDO;6;30;6;3;1;3;6;1;11
1;Guayas;ABANDONO;8;32;6;3;1;3;6;3;11
1;Guayas;ABANDONO;4;33;6;4;1;4;6;4;11
1;Guayas;MUTUO ACUERDO;7;28;6;1;1;1;6;10;11
1;Guayas;MUTUO ACUERDO;4;29;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;9;35;6;10;1;10;6;3;11
1;Guayas;MUTUO ACUERDO;8;36;6;10;1;10;6;3;11
1;Manabí;MUTUO ACUERDO;12;46;5;10;1;10;5;10;11
1;Manabí;MUTUO ACUERDO;25;48;5;3;1;3;5;4;11
1;Manabí;MUTUO ACUERDO;16;36;5;3;1;3;5;4;11
1;Manabí;ABANDONO;10;36;5;3;1;3;5;1;11
1;Manabí;MUTUO ACUERDO;15;50;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;23;50;5;1;1;1;5;2;11
1;Manabí;ABANDONO;22;53;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;9;50;5;1;1;1;6;10;11
1;Manabí;MUTUO ACUERDO;25;40;6;1;1;1;5;1;11
1;Manabí;MUTUO ACUERDO;26;45;5;1;1;1;5;1;11
1;Manabí;MUTUO ACUERDO;39;59;6;2;0;2;6;1;11
1;Manabí;MUTUO ACUERDO;18;41;6;10;1;10;6;3;11
1;Manabí;MUTUO ACUERDO;22;40;6;3;1;3;6;1;11
1;Manabí;MUTUO ACUERDO;35;60;6;10;1;10;6;1;11
1;Manabí;MUTUO ACUERDO;10;46;6;1;1;1;5;1;11
1;Manabí;MUTUO ACUERDO;8;43;6;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;21;50;6;10;1;10;6;10;10
1;Manabí;ABANDONO;4;49;6;2;1;2;6;2;11
1;Manabí;MUTUO ACUERDO;4;27;6;1;1;1;6;10;11
1;Manabí;ABANDONO;15;66;6;1;1;1;7;10;11
1;Manabí;MUTUO ACUERDO;38;62;7;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;12;38;6;10;1;10;7;1;11
1;Manabí;ABANDONO;43;77;6;4;1;4;6;4;11
1;Manabí;MUTUO ACUERDO;22;48;6;1;1;1;6;10;11
1;Manabí;ABANDONO;48;68;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;17;42;6;1;1;1;6;0;11
1;Manabí;MUTUO ACUERDO;8;48;6;1;1;1;6;1;11
1;Manabí;ABANDONO;21;52;6;4;1;4;6;4;11
1;Manabí;MUTUO ACUERDO;13;55;6;1;0;1;6;1;11
1;Manabí;MUTUO ACUERDO;5;29;6;1;1;1;6;10;11
1;Manabí;MUTUO ACUERDO;19;41;6;2;1;2;6;3;11
1;Manabí;ABANDONO;7;48;6;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;25;63;6;4;0;4;6;2;11
1;Manabí;ABANDONO;16;42;6;1;1;1;6;10;11
1;Bolívar;AMENAZA CONTRA LA VIDA;57;76;6;4;1;4;6;4;11
1;Bolívar;MUTUO ACUERDO;13;43;6;1;1;1;6;4;11
1;Bolívar;MUTUO ACUERDO;14;35;6;1;1;1;6;1;11
1;Bolívar;AMENAZA CONTRA LA VIDA;17;38;6;3;1;3;6;3;11
1;Pichincha;MUTUO ACUERDO;6;29;6;1;1;1;6;10;11
1;Pichincha;ABANDONO;24;43;6;2;1;2;6;2;11
1;Pichincha;MUTUO ACUERDO;1;35;6;10;1;10;6;1;11
1;Pichincha;ABANDONO;26;60;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;35;63;6;10;1;10;6;1;11
1;Loja;MUTUO ACUERDO;7;29;6;2;1;2;6;1;11
1;Loja;MUTUO ACUERDO;22;45;6;3;1;3;6;3;11
1;Loja;MUTUO ACUERDO;13;45;6;4;0;4;6;10;11
1;Loja; DESCONOCIDO;29;48;6;3;1;3;6;10;11
1;Pichincha;ABANDONO;10;45;6;1;1;1;6;2;11
1;Tungurahua;ABANDONO;2;25;6;1;1;1;6;1;11
1;Tungurahua;ABANDONO;28;48;6;4;1;4;6;4;10
1;Tungurahua;MUTUO ACUERDO;8;32;6;3;0;3;6;1;11
1;Tungurahua;ABANDONO;23;79;Afroecuatoriano/Afrodescendiente;7;0;7;1;7;10
1;Loja;ABANDONO;8;40;6;0;1;0;6;4;11
1;Loja;MUTUO ACUERDO;2;29;6;10;1;10;5;10;11
1;Loja;MUTUO ACUERDO;11;48;6;3;1;3;6;3;11
1;Loja;MUTUO ACUERDO;10;44;6;4;1;4;6;1;11
1;Manabí;MUTUO ACUERDO;44;63;5;1;1;1;5;1;11
